Instance, OptCost, Algorithm, Run, InitCost, FinalCost, Solution
chr20a,2192,G,25,12990,3020,13 2 8 16 11 10 1 7 9 4 5 18 12 20 14 15 19 3 6 17
chr20a,2192,S,25,12990,2904,6 4 14 2 10 16 13 1 12 11 15 8 9 7 5 18 20 3 17 19
chr20a,2192,RS,25,12990,6972,7 15 20 18 14 8 5 17 9 11 4 3 12 16 13 2 10 1 6 19
chr20a,2192,RW,25,12990,7506,13 6 2 16 12 11 19 14 9 10 15 7 1 8 5 18 3 20 17 4
chr20a,2192,H,26,10204,8854,11 6 8 10 13 1 20 3 17 4 9 12 14 19 18 15 16 2 7 5
chr20a,2192,G,26,10204,3240,4 10 9 3 6 1 7 19 20 18 12 13 14 8 17 11 2 16 5 15
chr20a,2192,S,26,10204,2702,7 12 16 20 6 4 9 1 3 18 14 2 19 10 17 11 13 8 5 15
chr20a,2192,RS,26,10204,7552,10 7 13 14 12 8 11 15 6 2 5 16 17 18 4 9 1 20 3 19
chr20a,2192,RW,26,10204,6240,12 1 20 13 7 2 3 14 11 6 8 16 19 18 10 17 9 15 4 5
chr20a,2192,H,27,12686,7788,11 6 8 10 13 16 20 3 17 2 1 9 14 19 12 15 18 4 7 5
chr20a,2192,G,27,12686,3408,14 12 13 6 20 2 17 4 10 8 9 11 15 18 7 16 5 19 3 1
chr20a,2192,S,27,12686,3520,5 17 11 18 9 2 19 3 6 8 20 4 15 12 16 13 10 7 14 1
chr20a,2192,RS,27,12686,7818,14 4 17 18 11 9 15 7 8 6 20 2 3 1 13 12 19 16 5 10
chr20a,2192,RW,27,12686,6770,3 4 15 2 18 14 6 1 16 13 19 5 10 9 8 17 11 20 7 12
chr20a,2192,H,28,9102,10194,19 6 8 10 13 18 20 3 17 4 9 12 14 16 1 15 11 2 7 5
chr20a,2192,G,28,9102,3688,8 16 10 2 1 4 15 11 13 12 9 18 7 3 6 17 19 20 14 5
chr20a,2192,S,28,9102,2944,8 10 19 4 3 18 15 16 13 6 7 17 1 2 12 20 5 11 14 9
chr20a,2192,RS,28,9102,7602,7 8 1 15 13 20 9 17 5 10 2 11 16 4 19 3 12 6 14 18
chr20a,2192,RW,28,9102,7084,10 3 8 2 20 16 13 12 14 18 15 1 19 9 11 4 7 17 6 5
chr20a,2192,H,29,12916,10592,11 6 8 10 13 18 20 17 3 2 9 12 15 19 1 5 16 4 7 14
chr20a,2192,G,29,12916,3234,2 4 13 6 18 1 14 10 12 17 20 9 8 7 5 15 11 3 19 16
chr20a,2192,S,29,12916,3718,18 20 8 6 9 10 19 16 14 12 1 17 15 4 2 7 5 13 11 3
chr20a,2192,RS,29,12916,8024,4 14 13 6 18 19 11 17 2 7 3 16 5 20 10 12 1 15 8 9
chr20a,2192,RW,29,12916,7074,9 15 4 20 8 1 11 19 2 18 10 16 14 17 7 6 13 5 3 12
chr20a,2192,H,30,10672,10500,19 6 8 10 13 18 20 3 17 4 12 9 14 11 1 15 16 2 7 5
chr20a,2192,G,30,10672,3482,2 11 6 18 16 12 15 17 4 10 8 20 5 13 3 14 9 1 7 19
chr20a,2192,S,30,10672,2950,9 11 14 18 5 6 19 1 3 4 17 12 16 20 10 13 7 8 15 2
chr20a,2192,RS,30,10672,7382,8 10 7 2 14 17 6 4 11 19 12 3 9 13 18 5 15 1 16 20
chr20a,2192,RW,30,10672,7608,16 8 13 3 10 11 4 14 17 20 15 7 5 19 18 9 2 6 1 12
chr20a,2192,H,31,11056,10382,19 6 7 14 13 16 20 3 17 2 9 12 10 18 1 15 11 4 8 5
chr20a,2192,G,31,11056,3476,12 7 11 3 16 2 19 10 18 20 14 4 6 17 9 8 13 5 1 15
chr20a,2192,S,31,11056,3620,20 3 9 7 10 11 1 8 14 12 18 15 16 19 2 6 17 5 13 4
chr20a,2192,RS,31,11056,7666,5 19 1 16 13 2 20 4 18 9 8 11 6 10 7 12 15 14 3 17
chr20a,2192,RW,31,11056,6674,12 6 13 18 8 14 5 15 16 11 1 2 17 4 9 7 19 10 20 3
chr20a,2192,H,32,10400,10290,19 6 8 14 7 16 20 3 17 4 9 12 10 11 1 5 18 2 13 15
chr20a,2192,G,32,10400,3534,9 1 16 18 20 13 15 10 19 11 12 4 8 14 5 7 2 6 17 3
chr20a,2192,S,32,10400,3386,5 17 19 12 10 18 6 7 20 14 8 11 3 9 4 16 15 1 2 13
chr20a,2192,RS,32,10400,7148,19 9 2 11 17 16 6 12 5 20 18 4 13 1 10 8 14 7 15 3
chr20a,2192,RW,32,10400,6722,1 13 3 16 15 4 2 7 12 19 14 18 8 6 17 5 20 11 9 10
chr20a,2192,H,33,8436,12328,3 5 7 14 13 18 20 19 17 4 12 9 10 11 1 15 16 2 8 6
chr20a,2192,G,33,8436,2832,2 4 11 10 14 5 15 17 3 8 6 13 19 7 20 16 1 12 18 9
chr20a,2192,S,33,8436,3270,15 10 13 3 18 2 17 16 7 9 19 4 1 12 20 11 14 6 8 5
chr20a,2192,RS,33,8436,7354,10 15 7 16 4 9 2 14 8 18 13 12 3 5 19 6 1 11 20 17
chr20a,2192,RW,33,8436,6712,4 14 1 6 15 16 20 11 10 18 12 13 2 3 19 8 7 9 5 17
chr20a,2192,H,34,9850,10636,19 6 7 10 13 16 17 3 20 4 12 9 14 11 1 15 18 2 8 5
chr20a,2192,G,34,9850,3624,17 18 15 20 4 10 1 19 12 8 2 3 5 6 16 11 7 14 13 9
chr20a,2192,S,34,9850,3216,9 20 5 3 18 11 15 1 10 7 17 2 19 4 8 12 13 14 16 6
chr20a,2192,RS,34,9850,7006,18 8 12 13 10 16 4 6 1 19 14 2 15 20 9 5 7 3 11 17
chr20a,2192,RW,34,9850,6988,9 11 3 17 5 12 10 13 8 4 19 7 20 16 6 14 1 15 18 2
chr20a,2192,H,35,8630,8968,19 6 8 4 13 16 20 3 17 10 12 9 14 18 1 15 11 2 7 5
chr20a,2192,G,35,8630,3348,12 6 7 17 4 3 15 5 18 19 2 20 11 10 14 13 9 8 16 1
chr20a,2192,S,35,8630,2956,12 6 7 4 14 1 15 5 10 18 19 13 17 8 11 20 2 16 9 3
chr20a,2192,RS,35,8630,7904,19 3 2 7 13 11 12 1 10 16 6 14 9 8 4 5 17 20 15 18
chr20a,2192,RW,35,8630,7236,11 15 2 10 12 13 1 16 7 18 9 5 3 6 19 8 17 20 14 4
chr20a,2192,H,36,9398,11134,3 6 7 10 13 18 20 19 17 4 9 12 14 16 1 15 11 2 8 5
chr20a,2192,G,36,9398,3400,3 20 4 19 9 6 14 2 18 17 1 12 13 10 5 15 7 8 11 16
chr20a,2192,S,36,9398,3908,18 19 11 14 1 2 17 15 7 6 16 13 8 3 12 4 5 9 20 10
chr20a,2192,RS,36,9398,6664,14 4 15 6 9 17 5 19 2 18 1 12 10 13 3 8 16 11 20 7
chr20a,2192,RW,36,9398,5982,19 5 7 13 16 12 2 8 1 18 4 10 14 9 15 20 6 3 17 11
chr20a,2192,H,37,12852,8700,11 6 8 10 13 18 20 3 17 4 9 12 14 19 1 15 16 2 7 5
chr20a,2192,G,37,12852,3312,12 6 2 17 14 13 5 19 18 10 16 4 1 11 3 8 15 9 7 20
chr20a,2192,S,37,12852,3074,17 5 3 19 11 10 13 1 18 14 2 4 7 20 6 16 15 9 12 8
chr20a,2192,RS,37,12852,7596,2 16 13 7 9 4 15 3 19 11 17 6 1 18 14 5 12 10 8 20
chr20a,2192,RW,37,12852,5934,3 10 15 4 12 8 19 14 5 6 20 7 2 9 17 13 1 11 18 16
chr20a,2192,H,38,10622,10220,19 12 8 14 13 1 20 17 3 4 9 6 10 16 18 15 11 2 7 5
chr20a,2192,G,38,10622,2832,10 6 8 4 12 20 15 14 18 13 7 3 19 17 2 16 9 5 11 1
chr20a,2192,S,38,10622,3184,19 18 20 10 1 12 14 15 6 2 9 7 17 4 11 16 3 13 5 8
chr20a,2192,RS,38,10622,6452,9 7 15 10 3 17 8 14 4 13 20 16 5 6 11 2 1 12 18 19
chr20a,2192,RW,38,10622,6996,15 11 12 18 4 20 9 1 2 17 16 3 13 8 19 6 7 14 5 10
chr20a,2192,H,39,12480,9554,19 15 20 10 13 18 8 3 17 4 1 12 14 11 9 5 16 2 7 6
chr20a,2192,G,39,12480,3736,2 11 5 9 16 17 20 15 1 12 8 18 13 7 14 6 19 3 4 10
chr20a,2192,S,39,12480,3880,11 5 17 1 4 18 15 19 16 9 6 10 14 2 20 3 8 13 12 7
chr20a,2192,RS,39,12480,7662,3 9 5 1 8 17 10 15 7 2 13 14 20 18 12 16 6 19 4 11
chr20a,2192,RW,39,12480,7358,10 16 15 11 4 8 9 14 17 12 5 6 20 18 2 7 1 19 13 3
chr20a,2192,H,40,10206,10602,3 6 8 10 13 18 20 19 17 4 9 12 14 16 1 15 11 2 7 5
chr20a,2192,G,40,10206,2952,12 20 6 8 3 4 15 13 16 10 7 2 5 1 14 18 11 9 19 17
chr20a,2192,S,40,10206,2864,12 20 17 8 9 5 15 7 16 10 1 13 3 2 6 18 4 11 14 19
chr20a,2192,RS,40,10206,7360,4 16 13 2 15 20 7 5 10 14 9 18 3 8 19 6 17 11 1 12
chr20a,2192,RW,40,10206,6040,4 15 3 14 17 18 19 5 7 12 10 8 9 1 20 2 16 13 6 11
chr20a,2192,H,41,10896,9766,19 6 8 14 13 18 20 3 17 4 1 12 15 11 9 10 16 2 7 5
chr20a,2192,G,41,10896,4168,2 4 14 18 10 6 20 7 1 17 3 11 12 16 15 5 9 8 13 19
chr20a,2192,S,41,10896,3756,12 6 10 14 18 8 16 15 2 4 19 20 11 13 3 5 9 1 7 17
chr20a,2192,RS,41,10896,6362,3 20 11 18 5 9 19 14 1 12 17 2 6 13 10 16 4 8 15 7
chr20a,2192,RW,41,10896,7250,1 5 3 16 17 10 15 12 13 6 18 20 7 9 19 4 8 11 14 2
chr20a,2192,H,42,11252,10228,3 6 20 4 13 18 8 17 19 10 9 12 14 11 1 15 16 2 7 5
chr20a,2192,G,42,11252,3304,4 10 6 17 3 14 15 19 5 18 7 16 12 13 20 11 1 2 8 9
chr20a,2192,S,42,11252,3552,6 14 19 16 15 18 13 1 9 8 17 4 7 11 20 10 2 5 12 3
chr20a,2192,RS,42,11252,7118,19 12 14 18 20 6 11 13 15 4 8 7 9 10 17 2 16 5 3 1
chr20a,2192,RW,42,11252,6646,16 1 2 9 6 15 12 17 18 20 14 7 8 4 19 3 10 13 5 11
chr20a,2192,H,43,12174,11330,3 6 7 10 13 18 20 17 19 4 9 12 14 11 1 15 16 2 8 5
chr20a,2192,G,43,12174,3342,19 14 18 16 6 1 7 15 8 9 12 13 17 10 20 11 2 4 3 5
chr20a,2192,S,43,12174,2826,15 4 18 6 13 17 14 12 11 10 2 5 20 9 8 3 19 1 16 7
chr20a,2192,RS,43,12174,6228,14 4 8 18 2 11 1 17 7 20 12 5 15 3 10 19 13 9 6 16
chr20a,2192,RW,43,12174,6218,13 16 3 2 6 9 5 10 17 18 12 1 7 15 19 4 20 11 14 8
chr20a,2192,H,44,9042,9230,11 6 8 10 13 1 17 3 20 4 9 12 14 19 18 15 16 2 7 5
chr20a,2192,G,44,9042,3092,6 4 11 18 10 5 15 16 1 20 8 17 9 13 3 12 19 2 7 14
chr20a,2192,S,44,9042,3084,6 4 11 10 13 18 7 15 8 12 2 17 9 16 14 20 5 1 19 3
chr20a,2192,RS,44,9042,7628,1 15 4 9 17 13 20 19 11 14 3 2 7 16 10 6 5 8 12 18
chr20a,2192,RW,44,9042,5834,1 20 14 8 18 16 3 5 13 12 19 9 7 4 11 10 17 2 15 6
chr20a,2192,H,45,13600,8704,16 6 8 10 7 9 20 3 17 4 1 12 14 19 18 15 11 2 13 5
chr20a,2192,G,45,13600,3630,10 4 17 2 13 18 15 11 12 19 16 3 5 20 14 1 7 8 6 9
chr20a,2192,S,45,13600,3496,11 2 18 13 19 20 5 4 16 8 17 12 15 1 10 7 14 9 6 3
chr20a,2192,RS,45,13600,7460,13 3 12 20 10 6 1 5 8 18 4 2 17 15 7 16 19 9 14 11
chr20a,2192,RW,45,13600,6794,12 4 5 15 13 3 11 1 14 18 8 7 16 19 17 6 10 2 9 20
chr20a,2192,H,46,9426,11214,19 5 20 14 7 18 8 17 3 10 1 12 4 11 9 15 16 2 13 6
chr20a,2192,G,46,9426,3206,16 4 14 10 13 19 15 3 8 6 2 5 1 20 18 12 11 9 17 7
chr20a,2192,S,46,9426,3256,8 16 10 1 14 18 19 13 7 9 6 17 3 12 11 15 5 20 2 4
chr20a,2192,RS,46,9426,6888,20 12 6 17 14 4 10 8 5 15 1 2 9 7 11 13 16 3 18 19
chr20a,2192,RW,46,9426,6878,6 4 9 13 10 20 5 14 2 8 15 7 11 16 1 18 12 3 19 17
chr20a,2192,H,47,13098,11366,3 12 7 10 13 18 20 17 19 4 9 6 14 11 1 15 16 2 8 5
chr20a,2192,G,47,13098,3160,3 20 17 8 12 19 7 15 16 13 6 18 14 2 5 1 10 4 11 9
chr20a,2192,S,47,13098,2798,2 13 20 4 16 9 15 10 14 18 8 1 3 6 11 17 7 12 5 19
chr20a,2192,RS,47,13098,7036,11 9 13 17 10 2 1 5 4 12 6 7 15 16 18 20 14 8 3 19
chr20a,2192,RW,47,13098,7408,6 11 3 9 1 18 16 20 15 4 5 8 7 2 10 14 13 12 17 19
chr20a,2192,H,48,11278,9542,19 5 8 10 13 1 20 17 3 4 9 12 14 11 18 15 16 2 7 6
chr20a,2192,G,48,11278,3154,8 20 13 12 3 5 6 17 2 14 7 11 15 16 4 19 9 1 10 18
chr20a,2192,S,48,11278,3374,2 13 12 16 3 6 15 8 1 18 7 14 20 9 17 10 19 11 5 4
chr20a,2192,RS,48,11278,7338,15 14 1 9 6 18 12 11 13 5 17 20 2 16 10 4 3 7 8 19
chr20a,2192,RW,48,11278,7024,13 4 9 3 2 20 8 6 10 7 1 18 14 16 5 12 19 11 17 15
chr20a,2192,H,49,10362,10396,3 6 8 4 13 18 20 19 17 10 9 12 14 11 1 15 16 2 7 5
chr20a,2192,G,49,10362,3698,6 10 11 8 3 2 15 13 16 18 20 12 5 1 19 4 7 9 17 14
chr20a,2192,S,49,10362,3448,17 15 4 11 14 13 2 7 9 18 6 16 12 20 10 19 1 3 8 5
chr20a,2192,RS,49,10362,5632,2 16 10 4 13 18 3 1 14 11 15 20 7 12 5 9 8 17 19 6
chr20a,2192,RW,49,10362,6580,16 13 11 19 20 15 5 9 10 12 8 4 7 18 2 14 3 17 1 6
chr20a,2192,H,50,11576,10182,19 6 8 10 7 18 20 3 17 4 9 12 14 11 1 15 16 2 13 5
chr20a,2192,G,50,11576,3142,9 20 13 18 12 2 10 4 19 1 6 11 14 17 16 7 15 5 8 3
chr20a,2192,S,50,11576,2932,9 20 11 18 12 2 10 15 19 1 6 13 14 17 16 7 4 5 8 3
chr20a,2192,RS,50,11576,6908,9 20 17 5 6 12 3 19 11 4 10 18 1 7 13 14 15 16 8 2
chr20a,2192,RW,50,11576,7104,8 20 13 10 9 5 15 12 17 2 1 6 7 19 11 4 18 14 3 16
chr20a,2192,H,51,12030,9066,19 6 17 10 13 18 8 3 20 4 9 12 14 11 1 15 16 2 7 5
chr20a,2192,G,51,12030,3122,7 3 16 20 9 4 15 12 11 18 1 14 19 2 17 10 6 13 5 8
chr20a,2192,S,51,12030,3390,7 3 16 20 9 4 8 18 11 12 1 13 15 5 14 6 2 17 19 10
chr20a,2192,RS,51,12030,6992,7 2 12 15 10 20 5 13 14 4 17 9 19 16 11 18 1 8 6 3
chr20a,2192,RW,51,12030,6382,19 14 4 12 2 15 6 7 13 20 16 11 8 3 17 18 5 9 10 1
chr20a,2192,H,52,8540,9092,19 15 7 10 13 1 20 3 17 4 12 9 14 11 18 5 16 2 8 6
chr20a,2192,G,52,8540,2982,8 16 10 1 2 4 19 7 9 18 13 6 3 11 17 20 14 15 5 12
chr20a,2192,S,52,8540,3134,11 9 7 20 1 3 15 12 8 18 13 10 19 16 17 4 6 14 5 2
chr20a,2192,RS,52,8540,6432,8 20 13 3 12 1 2 14 11 10 6 15 7 5 18 19 16 17 4 9
chr20a,2192,RW,52,8540,6114,13 3 14 18 12 19 4 15 11 6 7 17 1 2 8 10 9 16 20 5
chr20a,2192,H,53,10230,9276,11 6 8 4 13 18 17 3 20 10 9 12 14 19 1 15 16 2 7 5
chr20a,2192,G,53,10230,3660,19 2 18 16 11 20 14 1 13 8 5 12 9 4 15 10 7 6 17 3
chr20a,2192,S,53,10230,3296,14 4 12 6 10 20 16 7 11 17 8 9 3 2 18 5 1 13 15 19
chr20a,2192,RS,53,10230,7618,13 6 12 10 5 14 9 3 16 18 19 2 4 11 20 17 7 15 1 8
chr20a,2192,RW,53,10230,6550,6 14 12 4 16 19 17 18 3 5 15 7 13 20 11 1 9 8 2 10
chr20a,2192,H,54,9360,10574,19 6 17 4 13 16 8 3 20 10 9 12 14 11 1 15 18 2 7 5
chr20a,2192,G,54,9360,3020,12 20 6 18 9 14 15 3 4 19 11 16 7 10 2 17 1 8 13 5
chr20a,2192,S,54,9360,2636,13 4 1 6 2 9 10 17 12 14 11 20 15 7 16 19 18 3 8 5
chr20a,2192,RS,54,9360,7286,15 11 14 9 13 20 6 16 7 3 8 18 10 1 17 4 12 5 19 2
chr20a,2192,RW,54,9360,7040,12 4 6 14 13 10 2 15 7 16 5 3 1 17 8 20 18 19 11 9
chr20a,2192,H,55,11406,11076,19 15 20 10 13 18 8 3 17 2 9 12 14 11 1 5 16 4 7 6
chr20a,2192,G,55,11406,3186,7 12 14 6 20 19 16 1 18 4 3 17 9 10 2 15 5 8 13 11
chr20a,2192,S,55,11406,3104,7 3 8 20 9 10 12 15 18 19 1 4 16 11 14 5 13 2 6 17
chr20a,2192,RS,55,11406,6616,12 7 4 17 1 10 13 14 8 5 16 6 15 20 3 11 19 9 18 2
chr20a,2192,RW,55,11406,6046,16 4 12 11 10 20 13 5 2 18 1 9 19 14 8 17 3 6 7 15
chr20a,2192,H,56,7974,11848,19 12 20 2 13 16 8 3 17 10 1 6 14 11 9 15 18 4 7 5
chr20a,2192,G,56,7974,2584,16 8 18 10 20 17 15 6 3 4 9 5 1 7 2 14 11 12 13 19
chr20a,2192,S,56,7974,3196,11 9 5 20 1 19 2 3 18 6 16 14 17 10 4 12 15 8 13 7
chr20a,2192,RS,56,7974,7310,19 10 7 14 15 12 3 5 11 6 8 20 1 16 13 4 18 9 2 17
chr20a,2192,RW,56,7974,7098,4 16 20 9 2 12 6 18 13 10 11 14 19 15 17 7 1 8 5 3
chr20a,2192,H,57,7210,8920,19 12 7 10 13 16 8 17 3 4 9 6 14 11 18 15 1 2 20 5
chr20a,2192,G,57,7210,3488,2 11 19 9 15 18 1 16 3 14 10 17 13 20 4 12 5 8 6 7
chr20a,2192,S,57,7210,4102,12 20 6 9 15 17 16 3 1 14 11 18 7 13 4 10 19 5 2 8
chr20a,2192,RS,57,7210,6584,12 14 11 15 19 18 20 13 1 10 5 17 3 16 8 7 4 9 2 6
chr20a,2192,RW,57,7210,7210,12 20 2 9 15 18 16 3 1 14 8 17 10 11 4 7 19 6 5 13
chr20a,2192,H,58,11596,10876,3 6 7 14 13 16 17 19 20 4 9 12 10 11 1 5 18 2 8 15
chr20a,2192,G,58,11596,3350,14 6 12 4 20 2 15 5 10 16 3 11 17 18 1 8 9 19 13 7
chr20a,2192,S,58,11596,3202,8 10 15 18 3 4 17 19 11 1 7 14 12 2 13 9 6 16 5 20
chr20a,2192,RS,58,11596,7174,17 10 12 3 18 14 6 4 15 1 20 7 2 11 13 5 9 16 8 19
chr20a,2192,RW,58,11596,5810,19 5 2 17 15 16 10 9 1 4 13 8 3 7 6 11 20 12 14 18
chr20a,2192,H,59,11480,7490,19 6 8 10 13 16 20 17 3 4 1 9 14 18 12 15 11 2 7 5
chr20a,2192,G,59,11480,4018,13 4 15 16 18 8 7 2 1 6 17 10 19 9 14 11 3 20 12 5
chr20a,2192,S,59,11480,3130,18 20 17 12 1 5 6 19 7 14 13 11 15 3 4 16 9 10 2 8
chr20a,2192,RS,59,11480,6782,8 7 1 12 3 13 14 9 10 19 4 18 20 15 5 17 6 2 11 16
chr20a,2192,RW,59,11480,6926,7 8 11 5 10 1 9 3 19 4 14 6 12 18 13 15 20 17 2 16
chr20a,2192,H,60,11734,8794,1 6 8 14 13 16 20 3 17 4 9 12 10 19 18 15 11 2 7 5
chr20a,2192,G,60,11734,3248,17 5 10 19 4 8 2 13 14 18 6 16 3 12 20 11 1 7 9 15
chr20a,2192,S,60,11734,3252,8 16 15 2 4 14 19 1 11 12 13 6 9 5 20 7 10 17 18 3
chr20a,2192,RS,60,11734,6756,14 4 7 6 10 5 8 19 12 16 18 11 15 2 1 20 3 13 9 17
chr20a,2192,RW,60,11734,6636,5 11 14 13 4 19 16 15 10 12 6 1 2 3 17 7 20 9 18 8
chr20a,2192,H,61,10636,10134,19 6 7 10 13 1 17 3 20 4 9 12 14 16 18 5 11 2 8 15
chr20a,2192,G,61,10636,3750,11 18 2 17 20 13 15 6 5 4 9 16 12 19 3 10 1 14 7 8
chr20a,2192,S,61,10636,3006,18 19 2 14 20 11 15 16 6 4 3 5 9 12 10 13 17 7 8 1
chr20a,2192,RS,61,10636,7348,12 7 13 18 3 1 14 17 16 2 10 11 5 4 20 19 8 15 9 6
chr20a,2192,RW,61,10636,6584,20 12 4 10 7 9 1 6 8 17 14 11 3 2 19 5 16 13 18 15
chr20a,2192,H,62,8992,9738,19 6 8 10 13 16 20 3 17 4 9 12 14 18 1 5 11 2 7 15
chr20a,2192,G,62,8992,3538,5 17 11 3 18 2 7 13 9 10 19 4 1 20 6 14 15 8 12 16
chr20a,2192,S,62,8992,3684,15 17 20 19 5 8 2 3 14 18 13 16 7 4 6 11 1 10 12 9
chr20a,2192,RS,62,8992,7134,19 17 12 18 7 14 3 11 9 4 20 2 5 16 6 10 8 1 13 15
chr20a,2192,RW,62,8992,6096,4 14 12 10 6 20 8 15 16 18 17 3 1 9 19 5 7 13 2 11
chr20a,2192,H,63,10874,10298,19 6 8 10 13 18 20 3 17 4 9 12 14 16 1 5 11 2 7 15
chr20a,2192,G,63,10874,3198,4 13 14 1 2 6 7 16 9 19 11 10 15 20 17 18 8 12 5 3
chr20a,2192,S,63,10874,3032,5 13 10 2 4 8 15 16 19 11 14 20 7 18 6 9 3 17 12 1
chr20a,2192,RS,63,10874,7444,8 16 10 1 17 3 6 4 11 15 5 20 7 13 12 18 9 19 14 2
chr20a,2192,RW,63,10874,6792,17 6 12 13 14 7 19 3 2 9 15 8 5 4 1 18 10 16 11 20
chr20a,2192,H,64,13250,9618,19 6 7 10 13 1 20 3 17 4 9 12 14 11 18 15 16 2 8 5
chr20a,2192,G,64,13250,2910,8 16 3 4 1 20 6 10 13 18 9 12 15 5 11 19 7 17 2 14
chr20a,2192,S,64,13250,2944,2 13 20 4 1 3 15 18 17 6 9 7 19 5 14 10 12 11 16 8
chr20a,2192,RS,64,13250,7320,9 1 17 19 5 4 12 2 18 11 15 10 3 20 13 7 6 8 14 16
chr20a,2192,RW,64,13250,6692,12 20 14 8 15 4 11 17 16 3 9 6 19 2 18 13 7 10 1 5
chr20a,2192,H,65,9602,8842,19 12 8 10 7 18 20 3 17 4 1 6 14 11 9 15 16 2 13 5
chr20a,2192,G,65,9602,2890,15 4 9 6 5 11 14 16 10 12 17 2 1 18 7 20 13 19 3 8
chr20a,2192,S,65,9602,3210,10 4 18 16 6 11 15 1 8 14 12 2 5 20 7 19 13 9 3 17
chr20a,2192,RS,65,9602,7508,17 18 14 11 19 16 9 13 1 6 4 7 8 20 12 10 3 5 15 2
chr20a,2192,RW,65,9602,7566,7 12 10 18 2 6 5 4 11 15 14 17 3 8 9 20 19 16 13 1
chr20a,2192,H,66,11076,10368,19 12 7 10 13 18 20 3 17 4 9 6 14 11 1 15 16 2 8 5
chr20a,2192,G,66,11076,3512,15 11 14 18 9 4 19 17 3 1 20 13 6 10 16 7 5 8 2 12
chr20a,2192,S,66,11076,3124,9 11 2 18 5 13 19 10 3 1 17 4 15 20 7 16 6 8 12 14
chr20a,2192,RS,66,11076,6120,10 8 4 15 12 6 18 7 2 20 17 13 14 11 9 19 16 5 3 1
chr20a,2192,RW,66,11076,5950,6 11 9 15 13 3 2 17 8 20 16 7 5 10 1 12 4 18 19 14
chr20a,2192,H,67,10664,10402,3 6 8 4 13 16 20 17 19 10 9 12 15 11 1 14 18 2 7 5
chr20a,2192,G,67,10664,2954,3 7 20 1 12 18 13 2 9 16 6 19 15 11 8 14 17 5 10 4
chr20a,2192,S,67,10664,2996,14 4 13 10 6 2 15 3 18 20 12 11 7 17 8 9 5 19 16 1
chr20a,2192,RS,67,10664,6266,19 2 9 11 1 14 20 17 6 7 13 12 5 4 8 3 15 16 10 18
chr20a,2192,RW,67,10664,6252,18 19 20 17 14 6 10 16 2 13 4 11 15 12 8 1 9 7 5 3
chr20a,2192,H,68,8606,11350,19 6 8 14 13 18 20 3 17 2 9 12 10 11 1 15 16 4 7 5
chr20a,2192,G,68,8606,3822,2 19 15 18 1 10 11 3 20 6 9 4 7 8 17 14 13 16 5 12
chr20a,2192,S,68,8606,3688,14 6 4 12 1 2 15 10 7 19 9 11 8 3 18 13 5 20 17 16
chr20a,2192,RS,68,8606,6580,19 12 6 7 10 11 13 8 4 3 14 1 15 2 18 20 5 16 17 9
chr20a,2192,RW,68,8606,7040,3 7 8 9 14 20 10 4 15 1 19 5 13 17 2 6 16 18 11 12
chr20a,2192,H,69,10608,9092,19 6 7 14 20 18 8 17 3 4 9 12 10 16 1 15 11 2 13 5
chr20a,2192,G,69,10608,3006,17 18 7 4 20 12 15 5 2 16 3 6 19 11 13 8 14 9 1 10
chr20a,2192,S,69,10608,3062,9 20 12 8 3 6 1 15 16 10 7 17 11 13 18 4 5 2 19 14
chr20a,2192,RS,69,10608,6822,2 4 8 17 13 15 16 10 9 6 5 11 1 12 18 19 3 7 20 14
chr20a,2192,RW,69,10608,6974,12 11 1 16 18 20 4 9 6 14 19 2 7 17 10 8 13 5 3 15
chr20a,2192,H,70,13266,10368,19 6 8 10 7 18 20 3 17 4 9 12 14 16 1 15 11 2 13 5
chr20a,2192,G,70,13266,2830,14 4 19 2 6 18 15 13 11 16 12 20 1 5 7 8 9 17 3 10
chr20a,2192,S,70,13266,3680,14 16 9 1 2 3 19 13 20 18 11 7 15 8 4 17 12 10 6 5
chr20a,2192,RS,70,13266,7218,4 5 18 20 16 17 1 10 12 8 7 13 15 14 11 3 19 6 2 9
chr20a,2192,RW,70,13266,5988,4 18 17 10 8 13 9 3 12 11 20 1 19 6 16 2 7 14 15 5
chr20a,2192,H,71,13670,8626,19 6 20 10 7 18 8 3 17 4 12 9 15 11 1 14 16 2 13 5
chr20a,2192,G,71,13670,3266,4 10 2 12 8 11 6 20 14 7 16 5 15 19 1 3 17 18 9 13
chr20a,2192,S,71,13670,3626,4 10 7 8 6 3 13 15 16 20 14 17 11 1 12 18 5 9 2 19
chr20a,2192,RS,71,13670,7220,7 14 9 12 4 20 5 15 1 6 10 18 19 2 8 16 3 13 11 17
chr20a,2192,RW,71,13670,7338,3 7 18 12 10 17 1 2 9 19 6 8 20 16 4 13 5 15 14 11
chr20a,2192,H,72,9538,9428,16 12 8 10 13 18 17 3 20 4 9 6 15 19 1 14 11 2 7 5
chr20a,2192,G,72,9538,4170,14 19 6 1 20 4 3 9 7 18 12 13 15 10 17 11 16 8 5 2
chr20a,2192,S,72,9538,3104,13 16 2 1 8 4 5 7 9 18 10 6 12 20 19 11 14 3 17 15
chr20a,2192,RS,72,9538,7472,17 3 15 10 18 14 1 13 5 8 7 2 9 19 6 16 20 12 11 4
chr20a,2192,RW,72,9538,6390,7 15 11 2 19 9 18 17 16 14 1 20 3 13 10 4 12 5 8 6
